,available_supply,id,market_cap_usd,name,rank,symbol,last_price_btc,max_price_btc,mean_price_btc,median_price_btc,std_price_btc,min_price_btc,first_price_btc,last_price_usd,max_price_usd,mean_price_usd,median_price_usd,std_price_usd,min_price_usd,first_price_usd,last_percent_change_1h,max_percent_change_1h,mean_percent_change_1h,median_percent_change_1h,std_percent_change_1h,min_percent_change_1h,first_percent_change_1h,last_percent_change_7d,max_percent_change_7d,mean_percent_change_7d,median_percent_change_7d,std_percent_change_7d,min_percent_change_7d,first_percent_change_7d,last_volume_24h_usd,max_volume_24h_usd,mean_volume_24h_usd,median_volume_24h_usd,std_volume_24h_usd,min_volume_24h_usd,first_volume_24h_usd,last_percent_change_24h,max_percent_change_24h,mean_percent_change_24h,median_percent_change_24h,std_percent_change_24h,min_percent_change_24h,first_percent_change_24h,last_max_supply,max_max_supply,mean_max_supply,median_max_supply,std_max_supply,min_max_supply,first_max_supply,last_total_supply,max_total_supply,mean_total_supply,median_total_supply,std_total_supply,min_total_supply,first_total_supply,date,active_assets,active_currencies,active_markets,total_24h_volume_usd,total_market_cap_usd,percent_currency_market_cap_usd
20,102042552.0,omisego,1673365194.0,OmiseGO,21,OMG,0.00170836,0.00171252,0.0017105433333333333,0.00171075,2.08768611944741e-06,0.00170836,0.00171252,16.3907,16.3987,16.395300000000002,16.3965,0.0041327956639550705,16.3907,16.3987,0.15,0.15,0.1466666666666667,0.15,0.005773502691896251,0.14,0.15,-7.44,-7.23,-7.34,-7.35,0.10535653752852744,-7.44,-7.23,31810600.0,31816000.0,31725133.333333332,31810600.0,152733.01323988018,31548800.0,31548800.0,-3.99,-3.9,-3.94,-3.93,0.0458257569495586,-3.99,-3.9,,,,,,,,140245398.0,140245398.0,140245398.0,140245398.0,0.0,140245398.0,140245398.0,2018-02-26 10:00:00,584,903,8718,15686958716.0,428911450134.0,0.3901423460430374
21,386442514.0,icon,1574571617.0,ICON,22,ICX,0.00042244,0.0004255,0.00042446333333333335,0.00042545,1.7524363992263426e-06,0.00042244,0.0004255,4.05309,4.07768,4.068433333333334,4.07453,0.013380733661998122,4.05309,4.07453,1.03,2.29,1.7733333333333334,2.0,0.6598737252939636,1.03,2.29,-15.97,-15.47,-15.663333333333334,-15.55,0.26857649437978226,-15.97,-15.55,49486100.0,49486100.0,49228933.333333336,49257700.0,272690.37997944275,48943000.0,48943000.0,7.43,8.1,7.863333333333333,8.06,0.3758102358017055,7.43,8.06,,,,,,,,400230000.0,400230000.0,400230000.0,400230000.0,0.0,400230000.0,400230000.0,2018-02-26 10:00:00,584,903,8718,15686958716.0,428911450134.0,0.36710878585966267
22,133248289.0,nano,1544627493.0,Nano,23,NANO,0.00121002,0.00121057,0.0012100866666666665,0.00121002,4.5368858629384154e-07,0.00120967,0.00121057,11.6095,11.6095,11.598500000000001,11.5939,0.009568698971125132,11.5921,11.5921,0.46,0.46,0.23666666666666666,0.33,0.2818391976523729,-0.08,-0.08,30.33,30.33,30.179999999999996,30.13,0.1322875655532311,30.08,30.08,112349000.0,112391000.0,112359333.33333333,112349000.0,27970.222261063547,112338000.0,112391000.0,-3.53,-3.53,-3.703333333333333,-3.66,0.19857828011475304,-3.92,-3.92,133248290.0,133248290.0,133248290.0,133248290.0,0.0,133248290.0,133248290.0,133248289.0,133248289.0,133248289.0,133248289.0,0.0,133248289.0,133248289.0,2018-02-26 10:00:00,584,903,8718,15686958716.0,428911450134.0,0.3601273625400836
23,3361994.0,zcash,1313288895.0,Zcash,24,ZEC,0.0407556,0.0407933,0.04077203333333334,0.0407672,1.9309151543590635e-05,0.0407556,0.0407933,391.027,391.027,390.7943333333333,390.728,0.20760619772379638,390.628,390.628,0.73,0.73,0.66,0.65,0.06557438524301999,0.6,0.6,-17.52,-17.52,-17.546666666666667,-17.55,0.025166114784236353,-17.57,-17.55,52807200.0,53463800.0,53032533.333333336,52826600.0,373613.82915161713,52807200.0,53463800.0,-0.35,-0.35,-0.3666666666666667,-0.36,0.02081665999466134,-0.39,-0.36,,,,,,,,3362144.0,3362144.0,3362094.0,3362144.0,86.60254037844386,3361994.0,3361994.0,2018-02-26 10:00:00,584,903,8718,15686958716.0,428911450134.0,0.3061911484502696
24,99014000.0,binance-coin,926127449.0,Binance Coin,25,BNB,0.00097332,0.00097679,0.0009753,0.00097579,1.7861410918513912e-06,0.00097332,0.00097679,9.33843,9.3535,9.348086666666667,9.35233,0.008383354539402773,9.33843,9.3535,0.84,1.23,1.0233333333333332,1.0,0.19604421270043487,0.84,1.23,-15.24,-15.06,-15.136666666666668,-15.11,0.09291573243177532,-15.24,-15.06,46408700.0,46408700.0,46352066.666666664,46377600.0,72837.65052041039,46269900.0,46269900.0,0.7,0.85,0.7933333333333333,0.83,0.0814452781524708,0.7,0.83,,,,,,,,197192382.0,197192382.0,197192382.0,197192382.0,0.0,197192382.0,197192382.0,2018-02-26 10:00:00,584,903,8718,15686958716.0,428911450134.0,0.21592509332885854
25,250604815.0,steem,851437376.0,Steem,26,STEEM,0.00035399,0.0003548,0.0003541033333333333,0.00035399,6.474823034904733e-07,0.00035352,0.0003548,3.39634,3.39753,3.39406,3.39634,0.005015067297654088,3.38831,3.39753,0.96,0.99,0.8866666666666667,0.96,0.15373136743466942,0.71,0.99,-21.57,-21.46,-21.586666666666662,-21.57,0.13576941236277593,-21.73,-21.46,4635070.0,4951580.0,4754473.333333333,4676770.0,171968.0232872766,4635070.0,4951580.0,-3.15,-3.07,-3.1999999999999997,-3.15,0.1609347693943109,-3.38,-3.07,,,,,,,,267579824.0,267579824.0,267579519.0,267579824.0,528.2754963085076,267578909.0,267578909.0,2018-02-26 10:00:00,584,903,8718,15686958716.0,428911450134.0,0.19851122550680214
26,2000000.0,digixdao,838630000.0,DigixDAO,27,DGD,0.0435702,0.0437891,0.0436818,0.0436861,0.00010951333252166021,0.0435702,0.0437891,418.031,419.315,418.683,418.703,0.6422336023597739,418.031,419.315,-0.03,0.17,0.07666666666666667,0.09,0.10066445913694333,-0.03,0.09,39.52,39.72,39.63,39.65,0.1014889156509224,39.52,39.72,62677400.0,62722400.0,62668500.0,62677400.0,58856.860262844464,62605700.0,62605700.0,18.55,18.76,18.680000000000003,18.73,0.1135781669160052,18.55,18.76,,,,,,,,2000000.0,2000000.0,2000000.0,2000000.0,0.0,2000000.0,2000000.0,2018-02-26 10:00:00,584,903,8718,15686958716.0,428911450134.0,0.19552520683185218
27,14642284321.0,verge,838563623.0,Verge,28,XVG,5.98e-06,5.98e-06,5.9766666666666665e-06,5.98e-06,5.773502691896631e-09,5.97e-06,5.98e-06,0.0574226,0.0574226,0.057302433333333326,0.05727,0.00010767796122388761,0.0572147,0.05727,0.46,0.46,0.30666666666666664,0.31,0.15502687938977983,0.15,0.31,-28.12,-28.12,-28.24666666666667,-28.26,0.12055427546683449,-28.36,-28.26,20302800.0,20302800.0,20260533.333333332,20240600.0,36623.67176203627,20238200.0,20238200.0,-0.88,-0.88,-0.9966666666666666,-0.92,0.16862186493255646,-1.19,-0.92,16555000000.0,16555000000.0,16555000000.0,16555000000.0,0.0,16555000000.0,16555000000.0,14642347581.0,14642347581.0,14642326494.333334,14642347581.0,36523.17802879807,14642284321.0,14642284321.0,2018-02-26 10:00:00,584,903,8718,15686958716.0,428911450134.0,0.1955097311433437
28,183750533601.0,bytecoin-bcn,823580917.0,Bytecoin,29,BCN,4.7e-07,4.7e-07,4.7e-07,4.7e-07,0.0,4.7e-07,4.7e-07,0.00448884,0.00451254,0.0044944799999999995,0.00448884,1.6003587097897532e-05,0.00448206,0.00448206,0.57,1.12,0.7000000000000001,0.57,0.3724244889907215,0.41,0.41,-21.92,-21.49,-21.776666666666667,-21.92,0.24826061575154046,-21.92,-21.92,722543.0,722543.0,721568.3333333334,721632.0,1008.0090938743087,720530.0,720530.0,-0.55,-0.01,-0.41,-0.55,0.3515679166249389,-0.67,-0.67,184470000000.0,184470000000.0,184470000000.0,184470000000.0,0.0,184470000000.0,184470000000.0,183750563683.0,183750563683.0,183750553655.66666,183750563683.0,17367.850799964737,183750533601.0,183750533601.0,2018-02-26 10:00:00,584,903,8718,15686958716.0,428911450134.0,0.19201653785243966
29,37004027.0,populous,782120813.0,Populous,30,PPT,0.00221061,0.00221061,0.0022078099999999997,0.00220725,2.5662423891754087e-06,0.00220557,0.00220725,21.2096,21.2096,21.161566666666662,21.139,0.041623350818180575,21.1361,21.1361,0.24,0.24,-0.013333333333333345,-0.07,0.2302896726588783,-0.21,-0.21,-24.71,-24.71,-24.893333333333334,-24.97,0.1594783161854089,-25.0,-25.0,2212640.0,2212640.0,2200406.6666666665,2207740.0,17121.42906808117,2180840.0,2180840.0,-0.88,-0.88,-1.0366666666666666,-1.08,0.14011899704655797,-1.15,-1.08,53252246.0,53252246.0,53252246.0,53252246.0,0.0,53252246.0,53252246.0,53252246.0,53252246.0,53252246.0,53252246.0,0.0,53252246.0,53252246.0,2018-02-26 10:00:00,584,903,8718,15686958716.0,428911450134.0,0.1823501827138564
